service_id,date,exception_type
476-3-0605122025-KO#MIO,20251204,2
476-3-0605122025-KO#MIO,20251210,2
476-3-0605122025-KO#MIO,20251211,2
476-4-0620122025-MIO#KO,20251202,2
476-4-0620122025-MIO#KO,20251203,2
476-4-0620122025-MIO#KO,20251209,2
476-4-0620122025-MIO#KO,20251210,2
482-1-0410092025-VE#MTP,20250909,2
482-1-0410092025-VE#MTP,20250910,2
482-1-0410092025-VE#MTP,20250916,2
482-1-0410092025-VE#MTP,20250917,2
482-1-0410092025-VE#MTP,20250923,2
482-1-0410092025-VE#MTP,20250924,2
482-1-0510122025-VE#MTP,20251202,2
482-1-0510122025-VE#MTP,20251203,2
482-1-0510122025-VE#MTP,20251209,2
482-1-0510122025-VE#MTP,20251210,2
482-2-0610092025-MTP#VE,20250910,2
482-2-0610092025-MTP#VE,20250911,2
482-2-0610092025-MTP#VE,20250917,2
482-2-0610092025-MTP#VE,20250918,2
482-2-0610092025-MTP#VE,20250924,2
482-2-0610092025-MTP#VE,20250925,2
482-2-0710012026-MTP#VE,20260108,2
482-2-0710122025-MTP#VE,20251203,2
482-2-0710122025-MTP#VE,20251204,2
482-2-0710122025-MTP#VE,20251210,2
482-2-0710122025-MTP#VE,20251211,2
495-1-0550092025-CMO#GNF,20250909,2
495-1-0550092025-CMO#GNF,20250910,2
495-1-0550092025-CMO#GNF,20250916,2
495-1-0550092025-CMO#GNF,20250917,2
495-1-0550092025-CMO#GNF,20250923,2
495-1-0550092025-CMO#GNF,20250924,2
495-1-0650012026-CMO#GNF,20260113,2
495-1-0650012026-CMO#GNF,20260114,2
495-1-0650012026-CMO#GNF,20260120,2
495-1-0650012026-CMO#GNF,20260121,2
495-1-0650012026-CMO#GNF,20260127,2
495-1-0650012026-CMO#GNF,20260128,2
495-1-0650122025-CMO#GNF,20251202,2
495-1-0650122025-CMO#GNF,20251203,2
495-1-0650122025-CMO#GNF,20251209,2
495-1-0650122025-CMO#GNF,20251210,2
495-1-0650122025-CMO#GNF,20251216,2
495-1-0650122025-CMO#GNF,20251217,2
495-2-0600092025-GNF#CMO,20250909,2
495-2-0600092025-GNF#CMO,20250910,2
495-2-0600092025-GNF#CMO,20250916,2
495-2-0600092025-GNF#CMO,20250917,2
495-2-0600092025-GNF#CMO,20250923,2
495-2-0600092025-GNF#CMO,20250924,2
495-2-0700012026-GNF#CMO,20260113,2
495-2-0700012026-GNF#CMO,20260114,2
495-2-0700012026-GNF#CMO,20260120,2
495-2-0700012026-GNF#CMO,20260121,2
495-2-0700012026-GNF#CMO,20260127,2
495-2-0700012026-GNF#CMO,20260128,2
495-2-0700122025-GNF#CMO,20251202,2
495-2-0700122025-GNF#CMO,20251203,2
495-2-0700122025-GNF#CMO,20251209,2
495-2-0700122025-GNF#CMO,20251210,2
495-2-0700122025-GNF#CMO,20251216,2
495-2-0700122025-GNF#CMO,20251217,2
495-3-1535092025-CMO#GNF,20250909,2
495-3-1535092025-CMO#GNF,20250910,2
495-3-1535092025-CMO#GNF,20250916,2
495-3-1535092025-CMO#GNF,20250917,2
495-3-1535092025-CMO#GNF,20250923,2
495-3-1535092025-CMO#GNF,20250924,2
495-3-1635012026-CMO#GNF,20260113,2
495-3-1635012026-CMO#GNF,20260114,2
495-3-1635012026-CMO#GNF,20260120,2
495-3-1635012026-CMO#GNF,20260121,2
495-3-1635012026-CMO#GNF,20260127,2
495-3-1635012026-CMO#GNF,20260128,2
495-3-1635122025-CMO#GNF,20251202,2
495-3-1635122025-CMO#GNF,20251203,2
495-3-1635122025-CMO#GNF,20251209,2
495-3-1635122025-CMO#GNF,20251210,2
495-3-1635122025-CMO#GNF,20251216,2
495-3-1635122025-CMO#GNF,20251217,2
495-4-1300092025-GNF#CMO,20250909,2
495-4-1300092025-GNF#CMO,20250910,2
495-4-1300092025-GNF#CMO,20250916,2
495-4-1300092025-GNF#CMO,20250917,2
495-4-1300092025-GNF#CMO,20250923,2
495-4-1300092025-GNF#CMO,20250924,2
495-4-1400012026-GNF#CMO,20260113,2
495-4-1400012026-GNF#CMO,20260114,2
495-4-1400012026-GNF#CMO,20260120,2
495-4-1400012026-GNF#CMO,20260121,2
495-4-1400012026-GNF#CMO,20260127,2
495-4-1400012026-GNF#CMO,20260128,2
495-4-1400122025-GNF#CMO,20251202,2
495-4-1400122025-GNF#CMO,20251203,2
495-4-1400122025-GNF#CMO,20251209,2
495-4-1400122025-GNF#CMO,20251210,2
495-4-1400122025-GNF#CMO,20251216,2
495-4-1400122025-GNF#CMO,20251217,2
503-3-0815092025-GBL#ROM,20250910,2
503-3-0815092025-GBL#ROM,20250911,2
503-3-0815092025-GBL#ROM,20250917,2
503-3-0815092025-GBL#ROM,20250918,2
503-3-0815092025-GBL#ROM,20250924,2
503-3-0815092025-GBL#ROM,20250925,2
503-3-0915122025-GBL#ROM,20251203,2
503-3-0915122025-GBL#ROM,20251204,2
503-3-0915122025-GBL#ROM,20251210,2
503-3-0915122025-GBL#ROM,20251211,2
503-3-0915122025-GBL#ROM,20251217,2
503-3-0915122025-GBL#ROM,20251218,2
503-4-0815092025-ROM#GBL,20250909,2
503-4-0815092025-ROM#GBL,20250910,2
503-4-0815092025-ROM#GBL,20250916,2
503-4-0815092025-ROM#GBL,20250917,2
503-4-0815092025-ROM#GBL,20250923,2
503-4-0815092025-ROM#GBL,20250924,2
503-4-0915122025-ROM#GBL,20251202,2
503-4-0915122025-ROM#GBL,20251203,2
503-4-0915122025-ROM#GBL,20251209,2
503-4-0915122025-ROM#GBL,20251210,2
503-4-0915122025-ROM#GBL,20251216,2
503-4-0915122025-ROM#GBL,20251217,2
507-2-0800012026-GEN#PI,20260108,2
510-2-0630092025-GNF#ROM,20250909,2
510-2-0630092025-GNF#ROM,20250910,2
510-2-0630092025-GNF#ROM,20250916,2
510-2-0630092025-GNF#ROM,20250917,2
510-2-0630092025-GNF#ROM,20250923,2
510-2-0630092025-GNF#ROM,20250924,2
510-2-0730122025-GNF#ROM,20251202,2
510-2-0730122025-GNF#ROM,20251203,2
510-2-0730122025-GNF#ROM,20251209,2
510-2-0730122025-GNF#ROM,20251210,2
510-2-0730122025-GNF#ROM,20251216,2
510-2-0730122025-GNF#ROM,20251217,2
510-3-1400092025-ROM#GNF,20250909,2
510-3-1400092025-ROM#GNF,20250910,2
510-3-1400092025-ROM#GNF,20250916,2
510-3-1400092025-ROM#GNF,20250917,2
510-3-1400092025-ROM#GNF,20250923,2
510-3-1400092025-ROM#GNF,20250924,2
510-3-1500122025-ROM#GNF,20251202,2
510-3-1500122025-ROM#GNF,20251203,2
510-3-1500122025-ROM#GNF,20251209,2
510-3-1500122025-ROM#GNF,20251210,2
510-3-1500122025-ROM#GNF,20251216,2
510-3-1500122025-ROM#GNF,20251217,2
510-4-1325092025-GNF#ROM,20250909,2
510-4-1325092025-GNF#ROM,20250910,2
510-4-1325092025-GNF#ROM,20250916,2
510-4-1325092025-GNF#ROM,20250917,2
510-4-1325092025-GNF#ROM,20250923,2
510-4-1325092025-GNF#ROM,20250924,2
510-4-1425122025-GNF#ROM,20251202,2
510-4-1425122025-GNF#ROM,20251203,2
510-4-1425122025-GNF#ROM,20251209,2
510-4-1425122025-GNF#ROM,20251210,2
510-4-1425122025-GNF#ROM,20251216,2
510-4-1425122025-GNF#ROM,20251217,2
518-7-0945092025-NAP#CMO,20250902,2
518-7-0945092025-NAP#CMO,20250908,2
518-7-0945092025-NAP#CMO,20250912,2
518-7-0945092025-NAP#CMO,20250913,2
518-7-0945092025-NAP#CMO,20250915,2
518-7-0945092025-NAP#CMO,20250919,2
518-7-0945092025-NAP#CMO,20250920,2
518-7-0945092025-NAP#CMO,20250922,2
518-7-0945092025-NAP#CMO,20250926,2
518-7-0945092025-NAP#CMO,20250927,2
518-7-0945092025-NAP#CMO,20250929,2
518-8-0855092025-CMO#NAP,20250903,2
518-8-0855092025-CMO#NAP,20250909,2
518-8-0855092025-CMO#NAP,20250913,2
518-8-0855092025-CMO#NAP,20250914,2
518-8-0855092025-CMO#NAP,20250916,2
518-8-0855092025-CMO#NAP,20250920,2
518-8-0855092025-CMO#NAP,20250921,2
518-8-0855092025-CMO#NAP,20250923,2
518-8-0855092025-CMO#NAP,20250927,2
518-8-0855092025-CMO#NAP,20250928,2
520-5-1550012026-ROM#MIO,20260110,2
522-1-0900122025-FCO#BG,20251202,2
522-1-0900122025-FCO#BG,20251209,2
522-1-0900122025-FCO#BG,20251216,2
522-2-0700122025-BG#FCO,20251203,2
522-2-0700122025-BG#FCO,20251210,2
522-2-0700122025-BG#FCO,20251217,2
532-5-0625092025-NAP#BG,20250910,2
532-5-0625092025-NAP#BG,20250911,2
532-5-0625092025-NAP#BG,20250917,2
532-5-0625092025-NAP#BG,20250918,2
532-5-0625092025-NAP#BG,20250924,2
532-5-0625092025-NAP#BG,20250925,2
532-5-0725122025-NAP#BG,20251203,2
532-5-0725122025-NAP#BG,20251204,2
532-5-0725122025-NAP#BG,20251210,2
532-5-0725122025-NAP#BG,20251211,2
532-5-0725122025-NAP#BG,20251217,2
532-5-0725122025-NAP#BG,20251218,2
532-6-0645092025-BG#NAP,20250909,2
532-6-0645092025-BG#NAP,20250910,2
532-6-0645092025-BG#NAP,20250916,2
532-6-0645092025-BG#NAP,20250917,2
532-6-0645092025-BG#NAP,20250923,2
532-6-0645092025-BG#NAP,20250924,2
532-6-0745122025-BG#NAP,20251202,2
532-6-0745122025-BG#NAP,20251203,2
532-6-0745122025-BG#NAP,20251209,2
532-6-0745122025-BG#NAP,20251210,2
532-6-0745122025-BG#NAP,20251216,2
532-6-0745122025-BG#NAP,20251217,2
537-1-0950122025-FIV#ZAG,20251202,2
537-1-0950122025-FIV#ZAG,20251203,2
537-1-0950122025-FIV#ZAG,20251204,2
537-1-0950122025-FIV#ZAG,20251209,2
537-1-0950122025-FIV#ZAG,20251210,2
537-1-0950122025-FIV#ZAG,20251211,2
537-1-0950122025-FIV#ZAG,20251216,2
537-1-0950122025-FIV#ZAG,20251217,2
537-1-0950122025-FIV#ZAG,20251218,2
537-2-0830122025-ZAG#FIV,20251208,2
537-2-0830122025-ZAG#FIV,20251209,2
537-2-0830122025-ZAG#FIV,20251210,2
537-2-0830122025-ZAG#FIV,20251215,2
537-2-0830122025-ZAG#FIV,20251216,2
537-2-0830122025-ZAG#FIV,20251217,2
538-1-0640092025-SA#PRG,20250916,2
538-1-0640092025-SA#PRG,20250923,2
538-1-0740122025-SA#PRG,20251202,2
538-1-0740122025-SA#PRG,20251209,2
538-1-0740122025-SA#PRG,20251216,2
538-2-0500092025-PRG#SA,20250917,2
538-2-0500092025-PRG#SA,20250924,2
538-2-0600122025-PRG#SA,20251203,2
538-2-0600122025-PRG#SA,20251210,2
538-2-0600122025-PRG#SA,20251217,2
538-3-1200092025-SA#PRG,20250916,2
538-3-1200092025-SA#PRG,20250923,2
538-3-1300122025-SA#PRG,20251202,2
538-3-1300122025-SA#PRG,20251209,2
538-3-1300122025-SA#PRG,20251216,2
538-4-1400092025-PRG#SA,20250916,2
538-4-1400092025-PRG#SA,20250923,2
538-4-1500122025-PRG#SA,20251202,2
538-4-1500122025-PRG#SA,20251209,2
538-4-1500122025-PRG#SA,20251216,2
539-11-0715092025-ROM#MXP,20250909,2
539-11-0715092025-ROM#MXP,20250910,2
539-11-0715092025-ROM#MXP,20250916,2
539-11-0715092025-ROM#MXP,20250917,2
539-11-0715092025-ROM#MXP,20250923,2
539-11-0715092025-ROM#MXP,20250924,2
539-11-0815122025-ROM#MXP,20251202,2
539-11-0815122025-ROM#MXP,20251203,2
539-11-0815122025-ROM#MXP,20251209,2
539-11-0815122025-ROM#MXP,20251210,2
539-11-0815122025-ROM#MXP,20251216,2
539-11-0815122025-ROM#MXP,20251217,2
539-12-0950092025-MXP#ROM,20250909,2
539-12-0950092025-MXP#ROM,20250910,2
539-12-0950092025-MXP#ROM,20250916,2
539-12-0950092025-MXP#ROM,20250917,2
539-12-0950092025-MXP#ROM,20250923,2
539-12-0950092025-MXP#ROM,20250924,2
539-12-1050122025-MXP#ROM,20251202,2
539-12-1050122025-MXP#ROM,20251203,2
539-12-1050122025-MXP#ROM,20251209,2
539-12-1050122025-MXP#ROM,20251210,2
539-12-1050122025-MXP#ROM,20251216,2
539-12-1050122025-MXP#ROM,20251217,2
540-3-0605102025-BNV#TRT,20251008,2
540-3-0605102025-BNV#TRT,20251015,2
540-3-0605102025-BNV#TRT,20251022,2
541-3-0725092025-QRJ#PRG,20250924,2
541-4-0500092025-PRG#QRJ,20250925,2
543-5-0620092025-SA#VI,20250909,2
543-5-0620092025-SA#VI,20250910,2
543-5-0620092025-SA#VI,20250916,2
543-5-0620092025-SA#VI,20250917,2
543-5-0620092025-SA#VI,20250923,2
543-5-0620092025-SA#VI,20250924,2
543-5-0720122025-SA#VI,20251202,2
543-5-0720122025-SA#VI,20251209,2
543-5-0720122025-SA#VI,20251216,2
543-6-0520092025-VI#SA,20250910,2
543-6-0520092025-VI#SA,20250911,2
543-6-0520092025-VI#SA,20250917,2
543-6-0520092025-VI#SA,20250918,2
543-6-0520092025-VI#SA,20250924,2
543-6-0520092025-VI#SA,20250925,2
543-6-0620122025-VI#SA,20251203,2
543-6-0620122025-VI#SA,20251210,2
543-6-0620122025-VI#SA,20251217,2
549-2-0605122025-FCO#MGL,20251202,2
549-2-0605122025-FCO#MGL,20251203,2
549-2-0605122025-FCO#MGL,20251209,2
549-2-0605122025-FCO#MGL,20251210,2
549-2-0605122025-FCO#MGL,20251216,2
549-2-0605122025-FCO#MGL,20251217,2
549-3-1030122025-MGL#ROM,20251202,2
549-3-1030122025-MGL#ROM,20251203,2
549-3-1030122025-MGL#ROM,20251209,2
549-3-1030122025-MGL#ROM,20251210,2
549-3-1030122025-MGL#ROM,20251216,2
549-3-1030122025-MGL#ROM,20251217,2
555-1-0900122025-LCC#ROM,20251224,2
555-1-0900122025-LCC#ROM,20251225,2
555-1-0900122025-LCC#ROM,20251226,2
555-2-0830122025-ROM#LCC,20251225,2
555-2-0830122025-ROM#LCC,20251226,2
555-2-0830122025-ROM#LCC,20251227,2
562-1-0835092025-TTTC#FCO,20250909,2
562-1-0835092025-TTTC#FCO,20250910,2
562-1-0835092025-TTTC#FCO,20250916,2
562-1-0835092025-TTTC#FCO,20250917,2
562-1-0835092025-TTTC#FCO,20250923,2
562-1-0835092025-TTTC#FCO,20250924,2
562-1-0935122025-TTTC#FCO,20251202,2
562-1-0935122025-TTTC#FCO,20251203,2
562-1-0935122025-TTTC#FCO,20251209,2
562-1-0935122025-TTTC#FCO,20251210,2
562-1-0935122025-TTTC#FCO,20251216,2
562-1-0935122025-TTTC#FCO,20251217,2
562-2-0730092025-FCO#TTTC,20250909,2
562-2-0730092025-FCO#TTTC,20250910,2
562-2-0730092025-FCO#TTTC,20250916,2
562-2-0730092025-FCO#TTTC,20250917,2
562-2-0730092025-FCO#TTTC,20250923,2
562-2-0730092025-FCO#TTTC,20250924,2
562-2-0830122025-FCO#TTTC,20251209,2
562-2-0830122025-FCO#TTTC,20251210,2
562-2-0830122025-FCO#TTTC,20251216,2
562-2-0830122025-FCO#TTTC,20251217,2
566-1-0545122025-LCC#NCD,20251208,2
566-1-0545122025-LCC#NCD,20251209,2
566-1-0545122025-LCC#NCD,20251215,2
566-1-0545122025-LCC#NCD,20251216,2
566-1-0545122025-LCC#NCD,20251225,2
566-1-0545122025-LCC#NCD,20251226,2
566-4-1300122025-NCD#LCC,20251208,2
566-4-1300122025-NCD#LCC,20251209,2
566-4-1300122025-NCD#LCC,20251215,2
566-4-1300122025-NCD#LCC,20251216,2
566-4-1300122025-NCD#LCC,20251225,2
566-4-1300122025-NCD#LCC,20251226,2
570-1-0400122025-LCC#ROM,20251202,2
570-1-0400122025-LCC#ROM,20251209,2
570-1-0400122025-LCC#ROM,20251216,2
570-1-0400122025-LCC#ROM,20251225,2
570-2-1415122025-ROM#LCC,20251202,2
570-2-1415122025-ROM#LCC,20251209,2
570-2-1415122025-ROM#LCC,20251216,2
570-2-1415122025-ROM#LCC,20251225,2
570-3-0640122025-LCC#ROM,20251203,2
570-3-0640122025-LCC#ROM,20251210,2
570-3-0640122025-LCC#ROM,20251217,2
570-3-0640122025-LCC#ROM,20251226,2
570-4-1545122025-ROM#LCC,20251203,2
570-4-1545122025-ROM#LCC,20251210,2
570-4-1545122025-ROM#LCC,20251217,2
570-4-1545122025-ROM#LCC,20251226,2
573-1-0820122025-LCC#ROM,20251225,2
573-2-1000122025-ROM#LCC,20251225,2
574-2-0750122025-FCO#FOG,20251202,2
574-2-0750122025-FCO#FOG,20251203,2
574-2-0750122025-FCO#FOG,20251209,2
574-2-0750122025-FCO#FOG,20251210,2
574-2-0750122025-FCO#FOG,20251216,2
574-2-0750122025-FCO#FOG,20251217,2
574-2-0750122025-FCO#FOG,20251225,2
574-2-0750122025-FCO#FOG,20251226,2
574-2-0750122025-FCO#FOG,20251227,2
574-3-0500092025-SGR#FCO,20250920,2
574-3-0500092025-SGR#FCO,20250927,2
574-3-0600122025-SGR#FCO,20251206,2
574-3-0600122025-SGR#FCO,20251213,2
574-3-0600122025-SGR#FCO,20251220,2
574-3-0600122025-SGR#FCO,20251225,2
574-3-0600122025-SGR#FCO,20251226,2
574-5-1435122025-FOG#FCO,20251202,2
574-5-1435122025-FOG#FCO,20251209,2
574-5-1435122025-FOG#FCO,20251216,2
574-5-1435122025-FOG#FCO,20251225,2
574-5-1435122025-FOG#FCO,20251226,2
574-6-1420122025-FCO#SGR,20251206,2
574-6-1420122025-FCO#SGR,20251213,2
574-6-1420122025-FCO#SGR,20251220,2
574-6-1420122025-FCO#SGR,20251225,2
574-6-1420122025-FCO#SGR,20251226,2
576-1-0800122025-FIV#TTTC,20251203,2
576-1-0800122025-FIV#TTTC,20251204,2
576-1-0800122025-FIV#TTTC,20251210,2
576-1-0800122025-FIV#TTTC,20251211,2
576-1-0800122025-FIV#TTTC,20251217,2
576-1-0800122025-FIV#TTTC,20251218,2
576-2-1050122025-TTTC#FIV,20251202,2
576-2-1050122025-TTTC#FIV,20251203,2
576-2-1050122025-TTTC#FIV,20251209,2
576-2-1050122025-TTTC#FIV,20251210,2
576-2-1050122025-TTTC#FIV,20251216,2
576-2-1050122025-TTTC#FIV,20251217,2
579-10-1500122025-ROM#IBA,20251202,2
579-10-1500122025-ROM#IBA,20251209,2
579-10-1500122025-ROM#IBA,20251216,2
579-10-1500122025-ROM#IBA,20251224,2
579-10-1500122025-ROM#IBA,20251225,2
579-1-0545122025-IBA#ROM,20251225,2
579-2-1315122025-ROM#IBA,20251225,2
579-7-0715122025-IBA#ROM,20251202,2
579-7-0715122025-IBA#ROM,20251209,2
579-7-0715122025-IBA#ROM,20251216,2
579-7-0715122025-IBA#ROM,20251224,2
579-7-0715122025-IBA#ROM,20251225,2
582-3-0420122025-CTI#TPN,20251202,2
582-3-0420122025-CTI#TPN,20251203,2
582-3-0420122025-CTI#TPN,20251209,2
582-3-0420122025-CTI#TPN,20251210,2
582-3-0420122025-CTI#TPN,20251216,2
582-3-0420122025-CTI#TPN,20251217,2
582-4-0825012026-TPN#CTI,20260108,2
582-4-0825122025-TPN#CTI,20251203,2
582-4-0825122025-TPN#CTI,20251204,2
582-4-0825122025-TPN#CTI,20251210,2
582-4-0825122025-TPN#CTI,20251211,2
582-4-0825122025-TPN#CTI,20251217,2
582-4-0825122025-TPN#CTI,20251218,2
589-5-1230092025-CRA#ROM,20250909,2
589-5-1230092025-CRA#ROM,20250910,2
589-5-1230092025-CRA#ROM,20250916,2
589-5-1230092025-CRA#ROM,20250917,2
589-5-1230092025-CRA#ROM,20250923,2
589-5-1230092025-CRA#ROM,20250924,2
589-6-0745092025-ROM#CRA,20250910,2
589-6-0745092025-ROM#CRA,20250911,2
589-6-0745092025-ROM#CRA,20250917,2
589-6-0745092025-ROM#CRA,20250918,2
589-6-0745092025-ROM#CRA,20250924,2
589-6-0745092025-ROM#CRA,20250925,2
590-3-0630012026-FOG#SRC,20260108,2
600-11-0850102025-STO#OSL,20251014,2
600-11-0850102025-STO#OSL,20251016,2
600-11-0850102025-STO#OSL,20251021,2
600-11-0850102025-STO#OSL,20251023,2
600-11-0950012026-STO#OSL,20260108,2
600-11-0950112025-STO#OSL,20251110,2
600-11-0950112025-STO#OSL,20251112,2
600-11-0950112025-STO#OSL,20251117,2
600-11-0950112025-STO#OSL,20251119,2
600-11-0950112025-STO#OSL,20251124,2
600-11-0950112025-STO#OSL,20251126,2
600-11-0950122025-STO#OSL,20251208,2
600-11-0950122025-STO#OSL,20251209,2
600-11-0950122025-STO#OSL,20251210,2
600-11-0950122025-STO#OSL,20251211,2
600-11-0950122025-STO#OSL,20251224,2
600-11-0950122025-STO#OSL,20251225,2
600-200-1200122025-OSL#KAR,20251203,2
600-200-1200122025-OSL#KAR,20251210,2
600-200-1200122025-OSL#KAR,20251215,2
600-200-1200122025-OSL#KAR,20251217,2
600-200-1200122025-OSL#KAR,20251222,2
600-20-1100102025-OSL#STO,20251013,2
600-20-1100102025-OSL#STO,20251015,2
600-20-1100102025-OSL#STO,20251020,2
600-20-1100102025-OSL#STO,20251022,2
600-20-1200112025-OSL#STO,20251111,2
600-20-1200112025-OSL#STO,20251113,2
600-20-1200112025-OSL#STO,20251118,2
600-20-1200112025-OSL#STO,20251120,2
600-20-1200112025-OSL#STO,20251125,2
600-20-1200112025-OSL#STO,20251127,2
600-20-1200122025-OSL#STO,20251208,2
600-20-1200122025-OSL#STO,20251209,2
600-20-1200122025-OSL#STO,20251210,2
600-20-1200122025-OSL#STO,20251211,2
600-20-1200122025-OSL#STO,20251224,2
600-20-1200122025-OSL#STO,20251225,2
600-24-1355012026-KAR#STO,20260108,2
600-24-1355012026-KAR#STO,20260110,2
600-24-1355112025-KAR#STO,20251108,2
600-24-1355112025-KAR#STO,20251115,2
600-24-1355112025-KAR#STO,20251122,2
600-24-1355112025-KAR#STO,20251129,2
600-24-1355122025-KAR#STO,20251206,2
600-24-1355122025-KAR#STO,20251208,2
600-24-1355122025-KAR#STO,20251213,2
600-24-1355122025-KAR#STO,20251215,2
600-24-1355122025-KAR#STO,20251220,2
600-27-1400122025-STO#KAR,20251225,2
600-3-0830012026-STO#KAR,20260108,2
600-3-0830012026-STO#KAR,20260110,2
600-3-0830112025-STO#KAR,20251108,2
600-3-0830112025-STO#KAR,20251115,2
600-3-0830112025-STO#KAR,20251122,2
600-3-0830112025-STO#KAR,20251129,2
600-3-0830122025-STO#KAR,20251206,2
600-3-0830122025-STO#KAR,20251208,2
600-3-0830122025-STO#KAR,20251213,2
600-3-0830122025-STO#KAR,20251215,2
600-3-0830122025-STO#KAR,20251220,2
600-4-0815122025-KAR#STO,20251225,2
600-8-0700122025-OSL#STO,20251224,2
600-8-0700122025-OSL#STO,20251225,2
600-9-0700122025-STO#OSL,20251224,2
600-9-0700122025-STO#OSL,20251225,2
601-12-0620012026-LKO#AF2,20260108,2
601-12-0620012026-LKO#AF2,20260110,2
601-12-0620122025-LKO#AF2,20251206,2
601-12-0620122025-LKO#AF2,20251213,2
601-12-0620122025-LKO#AF2,20251220,2
601-13-1205012026-AF4#LKO,20260108,2
601-13-1205012026-AF4#LKO,20260110,2
601-13-1205122025-AF4#LKO,20251206,2
601-13-1205122025-AF4#LKO,20251213,2
601-13-1205122025-AF4#LKO,20251220,2
601-18-0720012026-GOE#AF2,20260108,2
601-18-0720122025-GOE#AF2,20251202,2
601-18-0720122025-GOE#AF2,20251204,2
601-18-0720122025-GOE#AF2,20251209,2
601-18-0720122025-GOE#AF2,20251211,2
601-18-0720122025-GOE#AF2,20251216,2
601-18-0720122025-GOE#AF2,20251218,2
601-27-0855012026-AF4#GOE,20260108,2
601-27-0855122025-AF4#GOE,20251202,2
601-27-0855122025-AF4#GOE,20251204,2
601-27-0855122025-AF4#GOE,20251209,2
601-27-0855122025-AF4#GOE,20251211,2
601-27-0855122025-AF4#GOE,20251216,2
601-27-0855122025-AF4#GOE,20251218,2
601-30-1120122025-GOE#AF2,20251208,2
601-30-1120122025-GOE#AF2,20251210,2
601-30-1120122025-GOE#AF2,20251215,2
601-30-1120122025-GOE#AF2,20251217,2
601-3-1445012026-LKO#GOE,20260110,2
601-3-1445122025-LKO#GOE,20251206,2
601-3-1445122025-LKO#GOE,20251208,2
601-3-1445122025-LKO#GOE,20251213,2
601-3-1445122025-LKO#GOE,20251215,2
601-3-1445122025-LKO#GOE,20251220,2
601-39-1310122025-AF4#GOE,20251208,2
601-39-1310122025-AF4#GOE,20251210,2
601-39-1310122025-AF4#GOE,20251215,2
601-39-1310122025-AF4#GOE,20251217,2
601-4-0715122025-LKO#AF2,20251203,2
601-4-0715122025-LKO#AF2,20251210,2
601-4-0715122025-LKO#AF2,20251217,2
601-48-1820012026-GOE#LKO,20260108,2
601-48-1820122025-GOE#LKO,20251202,2
601-48-1820122025-GOE#LKO,20251204,2
601-48-1820122025-GOE#LKO,20251209,2
601-48-1820122025-GOE#LKO,20251211,2
601-48-1820122025-GOE#LKO,20251216,2
601-48-1820122025-GOE#LKO,20251218,2
601-51-1705012026-AF4#LKO,20260108,2
601-51-1705122025-AF4#LKO,20251202,2
601-51-1705122025-AF4#LKO,20251204,2
601-51-1705122025-AF4#LKO,20251209,2
601-51-1705122025-AF4#LKO,20251211,2
601-51-1705122025-AF4#LKO,20251216,2
601-51-1705122025-AF4#LKO,20251218,2
601-6-0920012026-GOE#LKO,20260110,2
601-6-0920122025-GOE#LKO,20251206,2
601-6-0920122025-GOE#LKO,20251208,2
601-6-0920122025-GOE#LKO,20251213,2
601-6-0920122025-GOE#LKO,20251215,2
601-6-0920122025-GOE#LKO,20251220,2
601-9-0540122025-LKO#GOE,20251203,2
601-9-0540122025-LKO#GOE,20251210,2
601-9-0540122025-LKO#GOE,20251217,2
602-3-0930112025-KHG#AF2,20251110,2
602-3-0930112025-KHG#AF2,20251117,2
602-3-0930112025-KHG#AF2,20251124,2
602-3-0930122025-KHG#AF2,20251208,2
602-3-0930122025-KHG#AF2,20251209,2
602-3-0930122025-KHG#AF2,20251216,2
602-6-0805122025-AF4#KHG,20251202,2
602-6-0805122025-AF4#KHG,20251203,2
602-6-0805122025-AF4#KHG,20251209,2
602-6-0805122025-AF4#KHG,20251210,2
602-6-0805122025-AF4#KHG,20251217,2
607-13-1250012026-STO#JON,20260108,2
607-13-1250012026-STO#JON,20260110,2
607-16-1115012026-JON#STO,20260110,2
607-16-1115112025-JON#STO,20251108,2
607-16-1115112025-JON#STO,20251115,2
607-16-1115112025-JON#STO,20251122,2
607-16-1115112025-JON#STO,20251129,2
607-16-1115122025-JON#STO,20251208,2
607-16-1115122025-JON#STO,20251211,2
607-16-1115122025-JON#STO,20251215,2
607-16-1115122025-JON#STO,20251218,2
607-17-0630012026-STO#JON,20260110,2
607-17-0630112025-STO#JON,20251108,2
607-17-0630112025-STO#JON,20251115,2
607-17-0630112025-STO#JON,20251122,2
607-17-0630112025-STO#JON,20251129,2
607-17-0630122025-STO#JON,20251208,2
607-17-0630122025-STO#JON,20251211,2
607-17-0630122025-STO#JON,20251215,2
607-17-0630122025-STO#JON,20251218,2
607-2-0745012026-JON#STO,20260108,2
607-2-0745012026-JON#STO,20260110,2
611-11-0630012026-JON#GOE,20260108,2
611-11-0630012026-JON#GOE,20260110,2
611-11-0630112025-JON#GOE,20251108,2
611-11-0630112025-JON#GOE,20251115,2
611-11-0630112025-JON#GOE,20251122,2
611-11-0630112025-JON#GOE,20251129,2
611-24-1020012026-GOE#JON,20260108,2
611-24-1020012026-GOE#JON,20260110,2
611-24-1020112025-GOE#JON,20251108,2
611-24-1020112025-GOE#JON,20251115,2
611-24-1020112025-GOE#JON,20251122,2
611-24-1020112025-GOE#JON,20251129,2
